Date,Open,High,Low,Close,Volume
28-Apr-17,140.39,140.76,139.78,139.93,4779887
27-Apr-17,141.88,142.79,140.85,140.87,5183662
26-Apr-17,141.70,142.00,140.34,140.84,7132234
25-Apr-17,138.14,141.99,137.18,141.70,10893766
24-Apr-17,134.24,134.76,133.26,134.23,5040990
21-Apr-17,133.55,133.88,133.15,133.41,3466098
20-Apr-17,132.65,133.44,132.64,133.27,2697250
19-Apr-17,132.64,133.00,132.34,132.64,3132760
18-Apr-17,132.01,132.80,131.80,132.30,3617373
17-Apr-17,131.25,131.87,130.91,131.35,3236373
13-Apr-17,131.00,131.14,130.57,130.76,2429242
12-Apr-17,131.31,131.56,130.87,131.26,3195534
11-Apr-17,130.62,131.24,129.80,131.20,3677631
10-Apr-17,129.95,130.65,129.52,129.98,2709287
7-Apr-17,130.02,130.40,129.62,129.96,2176598
6-Apr-17,130.31,130.66,129.96,130.15,3857127
5-Apr-17,129.89,131.58,129.65,130.41,4052194
4-Apr-17,129.14,129.53,128.65,129.29,3413965
3-Apr-17,129.50,129.71,128.86,129.61,3287117
31-Mar-17,129.39,130.19,129.30,129.61,3041677
30-Mar-17,128.75,129.53,128.60,129.32,2018028
29-Mar-17,129.00,129.67,128.63,128.84,3197762
28-Mar-17,129.46,129.77,128.94,129.45,3487426
27-Mar-17,129.08,129.82,129.02,129.49,2540421
24-Mar-17,129.38,129.68,129.16,129.34,3568234
23-Mar-17,129.14,129.59,128.81,129.00,2774527
22-Mar-17,128.58,129.15,128.41,129.10,3174246
21-Mar-17,129.22,129.75,128.18,128.52,4062394
20-Mar-17,128.99,129.48,128.47,128.78,3415501
17-Mar-17,128.57,129.98,128.42,128.64,12532692
16-Mar-17,128.30,128.90,127.93,127.98,3945669
15-Mar-17,128.21,128.30,127.47,127.88,3529288
14-Mar-17,127.65,128.23,127.50,127.80,2492670
13-Mar-17,128.01,128.27,127.35,127.61,3130804
10-Mar-17,128.56,128.59,127.72,127.98,3178943
9-Mar-17,127.95,128.72,127.69,128.14,3266027
8-Mar-17,128.07,128.36,127.47,128.09,3571805
7-Mar-17,128.06,128.31,127.34,128.07,3332350
6-Mar-17,127.90,128.34,127.40,128.03,3271529
3-Mar-17,128.19,128.66,127.44,127.90,4071613
2-Mar-17,129.05,129.81,128.15,128.23,6738068
1-Mar-17,128.02,130.00,127.62,129.05,5471550
28-Feb-17,127.08,127.93,126.58,127.65,4619284
27-Feb-17,127.68,127.75,126.78,126.99,5184016
24-Feb-17,128.36,128.74,127.75,128.65,3537175
